timestamp,identified_user,face_username,face_conf_raw,voice_username,voice_conf_raw,gesture,gesture_userset,gesture_conf_raw,voice_conf_effective,gesture_conf_effective,voice_penalty,voice_penalty_applied,fusion_score,decision,ground_truth,attack_type,preset,preset_mismatch
2026-03-05 19:22:57,Unknown,Unknown,0.146,,0.357,thumbsup,['Goutham'],0.89,0.357,0,0,0,0.18,failure,impostor,unknown,,False
2026-03-05 19:23:21,Unknown,Unknown,0.132,,0.326,thumbsup,['Goutham'],0.82,0.326,0,0,0,0.164,failure,impostor,unknown,,False
2026-03-05 19:23:47,Unknown,Unknown,0.137,,0.299,thumbsup,['Goutham'],0.84,0.299,0,0,0,0.158,failure,impostor,unknown,,False
2026-03-05 19:24:16,Unknown,Unknown,0.13,,0.325,thumbsup,['Goutham'],0.92,0.325,0,0,0,0.163,failure,impostor,unknown,,False
2026-03-05 19:24:39,Unknown,Unknown,0.136,,0.315,thumbsup,['Goutham'],0.89,0.315,0,0,0,0.163,failure,impostor,unknown,,False
2026-03-05 19:24:59,Unknown,Unknown,0.135,,0.373,thumbsup,['Goutham'],0.92,0.373,0,0,0,0.179,failure,impostor,unknown,,False
2026-03-05 19:25:20,Unknown,Unknown,0.138,,0.302,thumbsup,['Goutham'],0.93,0.302,0,0,0,0.16,failure,impostor,unknown,,False
2026-03-05 19:25:52,Unknown,Unknown,0.153,,0.336,thumbsup,['Goutham'],0.74,0.336,0,0,0,0.177,failure,impostor,unknown,,False
2026-03-05 19:26:16,Unknown,Unknown,0.159,,0.293,thumbsup,['Goutham'],0.9,0.293,0,0,0,0.167,failure,impostor,unknown,,False
2026-03-05 19:26:36,Unknown,Unknown,0.158,,0.349,thumbsup,['Goutham'],0.89,0.349,0,0,0,0.184,failure,impostor,unknown,,False
2026-03-05 19:26:56,Unknown,Unknown,0.139,,0.337,thumbsup,['Goutham'],0.87,0.337,0,0,0,0.171,failure,impostor,unknown,,False
2026-03-05 19:27:20,Unknown,Unknown,0.151,,0.328,thumbsup,['Goutham'],0.83,0.328,0,0,0,0.174,failure,impostor,unknown,,False
2026-03-05 19:27:38,Unknown,Unknown,0.164,,0.341,thumbsup,['Goutham'],0.91,0.341,0,0,0,0.184,failure,impostor,unknown,,False
2026-03-05 19:28:10,Unknown,Unknown,0.137,,0.32,thumbsup,['Goutham'],0.89,0.32,0,0,0,0.165,failure,impostor,unknown,,False
2026-03-05 19:28:39,Unknown,Unknown,0.157,Goutham,0.411,thumbsup,['Goutham'],0.86,0.411,0.86,0,0,0.374,failure,impostor,unknown,,False
2026-03-05 19:29:00,Unknown,Unknown,0.144,,0.353,thumbsup,['Goutham'],0.82,0.353,0,0,0,0.178,failure,impostor,unknown,,False
2026-03-05 19:29:21,Unknown,Unknown,0.162,,0.363,thumbsup,['Goutham'],0.87,0.363,0,0,0,0.19,failure,impostor,unknown,,False
2026-03-05 19:29:44,Unknown,Unknown,0.155,,0.356,thumbsup,['Goutham'],0.88,0.356,0,0,0,0.184,failure,impostor,unknown,,False
2026-03-05 19:30:08,Unknown,Unknown,0.151,,0.257,thumbsup,['Goutham'],0.87,0.257,0,0,0,0.153,failure,impostor,unknown,,False
2026-03-05 19:30:48,Unknown,Unknown,0.157,Goutham,0.425,thumbsup,['Goutham'],0.8,0.425,0.8,0,0,0.366,failure,impostor,unknown,,False
2026-03-05 19:31:13,Unknown,Unknown,0.158,,0.349,thumbsup,['Goutham'],0.85,0.349,0,0,0,0.184,failure,impostor,unknown,,False
2026-03-05 19:31:33,Unknown,Unknown,0.159,,0.333,thumbsup,['Goutham'],0.85,0.333,0,0,0,0.179,failure,impostor,unknown,,False
2026-03-05 19:31:53,Unknown,Unknown,0.164,,0.361,thumbsup,['Goutham'],0.92,0.361,0,0,0,0.19,failure,impostor,unknown,,False
2026-03-05 19:32:15,Unknown,Unknown,0.167,,0.352,thumbsup,['Goutham'],0.92,0.352,0,0,0,0.189,failure,impostor,unknown,,False
2026-03-05 19:32:58,Unknown,Unknown,0.138,,0.334,thumbsup,['Goutham'],0.82,0.334,0,0,0,0.169,failure,impostor,unknown,,False
2026-03-05 19:33:18,Unknown,Unknown,0.138,,0.361,thumbsup,['Goutham'],0.85,0.361,0,0,0,0.177,failure,impostor,unknown,,False
2026-03-05 19:33:37,Unknown,Unknown,0.154,,0.379,thumbsup,['Goutham'],0.86,0.379,0,0,0,0.191,failure,impostor,unknown,,False
2026-03-05 19:33:58,Unknown,Unknown,0.153,Goutham,0.43,thumbsup,['Goutham'],0.74,0.43,0.74,0,0,0.354,failure,impostor,unknown,,False
2026-03-05 19:34:20,Unknown,Unknown,0.158,,0.345,thumbsup,['Goutham'],0.72,0.345,0,0,0,0.182,failure,impostor,unknown,,False
2026-03-05 19:34:45,Unknown,Unknown,0.166,,0.273,thumbsup,['Goutham'],0.91,0.273,0,0,0,0.165,failure,impostor,unknown,,False
2026-03-05 19:35:06,Unknown,Unknown,0.157,Goutham,0.436,thumbsup,['Goutham'],0.89,0.436,0.89,0,0,0.387,failure,impostor,unknown,,False
2026-03-05 19:35:25,Unknown,Unknown,0.163,Goutham,0.38,thumbsup,['Goutham'],0.89,0.38,0.89,0,0,0.374,failure,impostor,unknown,,False
2026-03-05 19:35:45,Unknown,Unknown,0.171,,0.365,thumbsup,['Goutham'],0.86,0.365,0,0,0,0.195,failure,impostor,unknown,,False
2026-03-05 19:36:18,Unknown,Unknown,0.162,,0.325,,['Unknown'],0.0,0.325,0,0,0,0.178,failure,impostor,unknown,,False
2026-03-05 19:36:52,Unknown,Unknown,0.163,Goutham,0.4,thumbsup,['Goutham'],0.77,0.4,0.77,0,0,0.356,failure,impostor,unknown,,False
2026-03-05 19:37:16,Unknown,Unknown,0.151,Goutham,0.452,thumbsup,['Goutham'],0.75,0.452,0.75,0,0,0.361,failure,impostor,unknown,,False
2026-03-05 19:37:43,Unknown,Unknown,0.157,Goutham,0.391,thumbsup,['Goutham'],0.63,0.391,0.63,0,0,0.322,failure,impostor,unknown,,False
2026-03-05 19:38:03,Unknown,Unknown,0.171,,0.327,thumbsup,['Goutham'],0.74,0.327,0,0,0,0.184,failure,impostor,unknown,,False
2026-03-05 19:38:24,Unknown,Unknown,0.159,Goutham,0.408,thumbsup,['Goutham'],0.71,0.408,0.71,0,0,0.344,failure,impostor,unknown,,False
2026-03-05 19:38:46,Unknown,Unknown,0.17,,0.379,thumbsup,['Goutham'],0.75,0.379,0,0,0,0.199,failure,impostor,unknown,,False
2026-03-05 19:39:47,Unknown,Unknown,0.149,,0.371,thumbsup,['Goutham'],0.71,0.371,0,0,0,0.186,failure,impostor,unknown,,False
2026-03-05 19:40:13,Unknown,Unknown,0.168,Goutham,0.384,thumbsup,['Goutham'],0.61,0.384,0.61,0,0,0.321,failure,impostor,unknown,,False
2026-03-05 19:40:33,Unknown,Unknown,0.17,Goutham,0.399,thumbsup,['Goutham'],0.81,0.399,0.81,0,0,0.367,failure,impostor,unknown,,False
2026-03-05 19:40:53,Unknown,Unknown,0.161,,0.209,thumbsup,['Goutham'],0.65,0.209,0,0,0,0.143,failure,impostor,unknown,,False
2026-03-05 19:41:15,Unknown,Unknown,0.158,,0.259,thumbsup,['Goutham'],0.64,0.259,0,0,0,0.157,failure,impostor,unknown,,False
2026-03-05 19:41:36,Unknown,Unknown,0.164,,0.268,thumbsup,['Goutham'],0.76,0.268,0,0,0,0.162,failure,impostor,unknown,,False
2026-03-05 19:41:53,Unknown,Unknown,0.152,,0.341,thumbsup,['Goutham'],0.91,0.341,0,0,0,0.178,failure,impostor,unknown,,False
2026-03-05 17:49:49,Unknown,Unknown,0.138,,0.24,four,['Unknown'],0.94,0.24,0,0,0,0.141,failure,impostor,unknown,,False
2026-03-05 17:50:50,Unknown,Unknown,0.151,,0.154,four,['Unknown'],0.87,0.154,0,0,0,0.122,failure,impostor,unknown,,False
2026-03-05 17:51:25,Unknown,Unknown,0.143,,0.136,four,['Unknown'],0.94,0.136,0,0,0,0.112,failure,impostor,unknown,,False
2026-03-05 17:52:05,Unknown,Unknown,0.176,,0.059,four,['Unknown'],0.93,0.059,0,0,0,0.106,failure,impostor,unknown,,False
2026-03-05 17:52:23,Unknown,Unknown,0.256,,0.237,four,['Unknown'],0.95,0.237,0,0,0,0.199,failure,impostor,unknown,,False
2026-03-05 17:53:18,Unknown,Unknown,0.132,,0.187,four,['Unknown'],0.95,0.187,0,0,0,0.122,failure,impostor,unknown,,False
2026-03-05 17:53:35,Unknown,Unknown,0.136,,0.066,four,['Unknown'],0.97,0.066,0,0,0,0.088,failure,impostor,unknown,,False
2026-03-05 17:53:52,Unknown,Unknown,0.151,,0.183,four,['Unknown'],0.95,0.183,0,0,0,0.13,failure,impostor,unknown,,False
2026-03-05 17:54:09,Unknown,Unknown,0.151,,0.137,four,['Unknown'],0.98,0.137,0,0,0,0.117,failure,impostor,unknown,,False
2026-03-05 17:54:49,Unknown,Unknown,0.139,,0.142,four,['Unknown'],0.94,0.142,0,0,0,0.112,failure,impostor,unknown,,False
2026-03-05 17:55:07,Unknown,Unknown,0.148,,0.116,four,['Unknown'],0.98,0.116,0,0,0,0.109,failure,impostor,unknown,,False
2026-03-05 17:55:24,Unknown,Unknown,0.145,,0.089,four,['Unknown'],0.98,0.089,0,0,0,0.099,failure,impostor,unknown,,False
2026-03-05 17:55:41,Unknown,Unknown,0.137,,0.149,four,['Unknown'],0.98,0.149,0,0,0,0.113,failure,impostor,unknown,,False
2026-03-05 17:55:58,Unknown,Unknown,0.194,,0.099,four,['Unknown'],0.98,0.099,0,0,0,0.127,failure,impostor,unknown,,False
2026-03-05 17:56:27,Unknown,Unknown,0.141,,0.056,four,['Unknown'],0.97,0.056,0,0,0,0.087,failure,impostor,unknown,,False
2026-03-05 17:56:45,Unknown,Unknown,0.152,,0.08,four,['Unknown'],0.98,0.08,0,0,0,0.1,failure,impostor,unknown,,False
2026-03-05 17:57:02,Unknown,Unknown,0.15,,0.073,four,['Unknown'],0.99,0.073,0,0,0,0.097,failure,impostor,unknown,,False
2026-03-05 17:57:20,Unknown,Unknown,0.127,,0.082,four,['Unknown'],0.99,0.082,0,0,0,0.088,failure,impostor,unknown,,False
2026-03-05 17:57:37,Unknown,Unknown,0.14,,0.067,four,['Unknown'],0.97,0.067,0,0,0,0.09,failure,impostor,unknown,,False
2026-03-05 17:58:21,Unknown,Unknown,0.133,,0.266,four,['Unknown'],0.96,0.266,0,0,0,0.146,failure,impostor,unknown,,False
2026-03-05 17:59:15,Unknown,Unknown,0.179,,0.347,four,['Unknown'],0.95,0.347,0,0,0,0.194,failure,impostor,unknown,,False
2026-03-05 17:59:34,Unknown,Unknown,0.129,,0.34,four,['Unknown'],0.95,0.34,0,0,0,0.167,failure,impostor,unknown,,False
2026-03-05 17:59:57,Unknown,Unknown,0.131,,0.339,thumpsdown,['Unknown'],0.79,0.339,0,0,0,0.167,failure,impostor,unknown,,False
2026-03-05 18:00:34,Unknown,Unknown,0.161,,0.236,four,['Unknown'],0.75,0.236,0,0,0,0.151,failure,impostor,unknown,,False
2026-03-05 18:01:01,Unknown,Unknown,0.272,,0.069,iloveu,['Unknown'],0.68,0.069,0,0,0,0.157,failure,impostor,unknown,,False
2026-03-05 18:01:34,Unknown,Unknown,0.115,,0.049,four,['Unknown'],0.68,0.049,0,0,0,0.072,failure,impostor,unknown,,False
2026-03-05 18:11:21,Unknown,Unknown,0.132,,0.124,four,['Unknown'],0.97,0.124,0,0,0,0.103,failure,impostor,unknown,,False
2026-03-05 18:11:57,Unknown,Unknown,0.139,,0.173,four,['Unknown'],0.97,0.173,0,0,0,0.121,failure,impostor,unknown,,False
2026-03-05 18:12:14,Unknown,Unknown,0.137,,0.235,four,['Unknown'],0.97,0.235,0,0,0,0.139,failure,impostor,unknown,,False
2026-03-05 18:12:35,Unknown,Unknown,0.176,,0.131,four,['Unknown'],0.96,0.131,0,0,0,0.127,failure,impostor,unknown,,False
2026-03-05 18:12:52,Unknown,Unknown,0.133,,0.162,four,['Unknown'],0.97,0.162,0,0,0,0.115,failure,impostor,unknown,,False
2026-03-05 18:13:09,Unknown,Unknown,0.188,,0.206,four,['Unknown'],0.97,0.206,0,0,0,0.156,failure,impostor,unknown,,False
2026-03-05 18:13:36,Unknown,Unknown,0.194,,0.136,four,['Unknown'],0.73,0.136,0,0,0,0.138,failure,impostor,unknown,,False
2026-03-05 18:14:13,Unknown,Unknown,0.15,,0.231,four,['Unknown'],0.98,0.231,0,0,0,0.144,failure,impostor,unknown,,False
2026-03-05 18:14:30,Unknown,Unknown,0.139,,0.115,four,['Unknown'],0.98,0.115,0,0,0,0.104,failure,impostor,unknown,,False
2026-03-05 18:14:47,Unknown,Unknown,0.129,,0.12,four,['Unknown'],0.97,0.12,0,0,0,0.101,failure,impostor,unknown,,False
2026-03-05 18:15:14,Unknown,Unknown,0.121,,0.073,four,['Unknown'],0.98,0,0,0,0,0.261,failure,impostor,unknown,normal,False
2026-03-05 18:16:13,Unknown,Unknown,0.118,,0.174,four,['Unknown'],0.98,0.174,0,0,0,0.111,failure,impostor,unknown,,False
2026-03-05 18:16:30,Unknown,Unknown,0.133,,0.218,four,['Unknown'],0.98,0.218,0,0,0,0.132,failure,impostor,unknown,,False
2026-03-05 18:16:47,Unknown,Unknown,0.153,,0.133,thumbsup,['Goutham'],0.92,0.133,0,0,0,0.116,failure,impostor,unknown,,False
2026-03-05 18:17:04,Unknown,Unknown,0.124,,0.112,thumbsup,['Goutham'],0.74,0.112,0,0,0,0.096,failure,impostor,unknown,,False
2026-03-05 18:17:20,Unknown,Unknown,0.137,,0.136,four,['Unknown'],0.97,0.136,0,0,0,0.109,failure,impostor,unknown,,False
2026-03-05 18:17:36,Unknown,Unknown,0.208,,0.116,four,['Unknown'],0.98,0.116,0,0,0,0.139,failure,impostor,unknown,,False
2026-03-05 18:18:03,Unknown,Unknown,0.198,,0.127,four,['Unknown'],0.98,0.127,0,0,0,0.137,failure,impostor,unknown,,False
2026-03-05 18:18:20,Unknown,Unknown,0.179,,0.128,four,['Unknown'],0.97,0.128,0,0,0,0.128,failure,impostor,unknown,,False
2026-03-05 18:19:21,Unknown,Unknown,0.191,,0.243,four,['Unknown'],0.97,0.243,0,0,0,0.168,failure,impostor,unknown,,False
2026-03-05 18:19:38,Unknown,Unknown,0.159,,0.209,four,['Unknown'],0.97,0.209,0,0,0,0.142,failure,impostor,unknown,,False
2026-03-05 18:19:54,Unknown,Unknown,0.139,,0.093,four,['Unknown'],0.98,0.093,0,0,0,0.097,failure,impostor,unknown,,False
2026-03-05 18:20:17,Unknown,Unknown,0.185,,0.218,four,['Unknown'],0.98,0.218,0,0,0,0.158,failure,impostor,unknown,,False
2026-03-05 18:20:51,Unknown,Unknown,0.148,,0.145,four,['Unknown'],0.98,0.145,0,0,0,0.117,failure,impostor,unknown,,False
05-03-2026 15:28,Unknown,Unknown,0.092,,0.24,victory,"['Madhav', 'Sara']",0,0.24,0,0,0,0.118,failure,impostor,unknown,,FALSE
05-03-2026 15:29,Unknown,Unknown,0.076,,0.212,,['Unknown'],0,0.212,0,0,0,0.102,failure,impostor,unknown,,FALSE
05-03-2026 15:30,Unknown,Unknown,0.071,,0.202,thumbsup,['Goutham'],0,0.202,0,0,0,0.096,failure,impostor,unknown,,FALSE
05-03-2026 15:31,Unknown,Unknown,0.069,,0.154,ok,['afiya'],0,0.154,0,0,0,0.081,failure,impostor,unknown,,FALSE
05-03-2026 15:32,Unknown,Unknown,0.07,,0.123,thumbsup,['Goutham'],0,0.123,0,0,0,0.072,failure,impostor,unknown,,FALSE
05-03-2026 15:32,Unknown,Unknown,0.075,,0.258,victory,"['Madhav', 'Sara']",0,0.258,0,0,0,0.115,failure,impostor,unknown,,FALSE
05-03-2026 15:33,Unknown,Unknown,0.063,,0.236,victory,"['Madhav', 'Sara']",0,0.236,0,0,0,0.102,failure,impostor,unknown,,FALSE
05-03-2026 15:34,Unknown,Unknown,0.081,,0.213,thumbsup,['Goutham'],0,0.213,0,0,0,0.104,failure,impostor,unknown,,FALSE
05-03-2026 15:34,Unknown,Unknown,0.075,,0.225,thumbsup,['Goutham'],0,0.225,0,0,0,0.105,failure,impostor,unknown,,FALSE
05-03-2026 15:35,Unknown,Unknown,0.07,,0.195,ok,['afiya'],0,0.195,0,0,0,0.093,failure,impostor,unknown,,FALSE
05-03-2026 15:35,Unknown,Unknown,0.071,,0.251,thumbsup,['Goutham'],0,0.251,0,0,0,0.111,failure,impostor,unknown,,FALSE
05-03-2026 15:36,Unknown,Unknown,0.066,,0.157,ok,['afiya'],0,0.157,0,0,0,0.08,failure,impostor,unknown,,FALSE
05-03-2026 15:36,Unknown,Unknown,0.089,,0.232,victory,"['Madhav', 'Sara']",0,0.232,0,0,0,0.114,failure,impostor,unknown,,FALSE
05-03-2026 15:37,Unknown,Unknown,0.082,,0.29,victory,"['Madhav', 'Sara']",0,0.29,0,0,0,0.128,failure,impostor,unknown,,FALSE
05-03-2026 15:37,Unknown,Unknown,0.137,,0.281,victory,"['Madhav', 'Sara']",0,0.281,0,0,0,0.153,failure,impostor,unknown,,FALSE
05-03-2026 15:38,Unknown,Unknown,0.072,,0.311,thumbsup,['Goutham'],0,0.311,0,0,0,0.129,failure,impostor,unknown,,FALSE
05-03-2026 15:38,Unknown,Unknown,0.102,,0.333,thumbsup,['Goutham'],0,0.333,0,0,0,0.151,failure,impostor,unknown,,FALSE
05-03-2026 15:39,Unknown,Unknown,0.112,,0.247,thumbsup,['Goutham'],0,0.247,0,0,0,0.13,failure,impostor,unknown,,FALSE
05-03-2026 15:39,Unknown,Unknown,0.12,,0.319,victory,"['Madhav', 'Sara']",0,0.319,0,0,0,0.156,failure,impostor,unknown,,FALSE
05-03-2026 15:40,Unknown,Unknown,0.095,,0.297,palm,['Unknown'],0,0.297,0,0,0,0.137,failure,impostor,unknown,,FALSE
05-03-2026 15:40,Unknown,Unknown,0.127,,0.305,ok,['afiya'],0,0.305,0,0,0,0.155,failure,impostor,unknown,,FALSE
05-03-2026 15:41,Unknown,Unknown,0.061,,0.248,victory,"['Madhav', 'Sara']",0,0.248,0,0,0,0.105,failure,impostor,unknown,,FALSE
05-03-2026 15:41,Unknown,Unknown,0.09,,0.246,thumbsup,['Goutham'],0,0.246,0,0,0,0.119,failure,impostor,unknown,,FALSE
05-03-2026 15:41,Unknown,Unknown,0.074,,0.202,victory,"['Madhav', 'Sara']",0,0.202,0,0,0,0.098,failure,impostor,unknown,,FALSE
05-03-2026 15:42,Unknown,Unknown,0.078,,0.275,victory,"['Madhav', 'Sara']",0,0.275,0,0,0,0.121,failure,impostor,unknown,,FALSE
05-03-2026 15:42,Unknown,Unknown,0.055,,0.219,ok,['afiya'],0,0.219,0,0,0,0.093,failure,impostor,unknown,,FALSE
05-03-2026 15:47,Unknown,Unknown,0.08,,0.257,victory,"['Madhav', 'Sara']",0,0.257,0,0,0,0.117,failure,impostor,unknown,,FALSE
05-03-2026 15:47,Unknown,Unknown,0.079,,0.291,,['Unknown'],0,0.291,0,0,0,0.127,failure,impostor,unknown,,FALSE
05-03-2026 15:48,Unknown,Unknown,0.079,,0.283,ok,['afiya'],0,0.283,0,0,0,0.124,failure,impostor,unknown,,FALSE
05-03-2026 15:48,Unknown,Unknown,0.074,,0.274,victory,"['Madhav', 'Sara']",0,0.274,0,0,0,0.119,failure,impostor,unknown,,FALSE
05-03-2026 15:49,Unknown,Unknown,0.074,,0.093,thumbsup,['Goutham'],0,0.093,0,0,0,0.065,failure,impostor,unknown,,FALSE
05-03-2026 15:49,Unknown,Unknown,0.088,,0.267,thumbsup,['Goutham'],0,0.267,0,0,0,0.124,failure,impostor,unknown,,FALSE
05-03-2026 15:50,Unknown,Unknown,0.08,,0.21,victory,"['Madhav', 'Sara']",0,0.21,0,0,0,0.103,failure,impostor,unknown,,FALSE
05-03-2026 15:50,Unknown,Unknown,0.088,,0.29,thumbsup,['Goutham'],0,0.29,0,0,0,0.131,failure,impostor,unknown,,FALSE
05-03-2026 15:50,Unknown,Unknown,0.082,,0.264,victory,"['Madhav', 'Sara']",0,0.264,0,0,0,0.12,failure,impostor,unknown,,FALSE
05-03-2026 15:51,Unknown,Unknown,0.076,,0.276,ok,['afiya'],0,0.276,0,0,0,0.121,failure,impostor,unknown,,FALSE
05-03-2026 15:51,Unknown,Unknown,0.078,,0.262,ok,['afiya'],0,0.262,0,0,0,0.118,failure,impostor,unknown,,FALSE
05-03-2026 15:52,Unknown,Unknown,0.093,,0.257,victory,"['Madhav', 'Sara']",0,0.257,0,0,0,0.124,failure,impostor,unknown,,FALSE
05-03-2026 15:52,Unknown,Unknown,0.064,,0.285,victory,"['Madhav', 'Sara']",0,0.285,0,0,0,0.117,failure,impostor,unknown,,FALSE
05-03-2026 16:06,Unknown,Unknown,0.055,,0.329,victory,"['Madhav', 'Sara']",0,0.329,0,0,0,0.126,failure,impostor,unknown,,FALSE
05-03-2026 16:06,Unknown,Unknown,0.095,,0.223,thumbsup,['Goutham'],0,0.223,0,0,0,0.114,failure,impostor,unknown,,FALSE
05-03-2026 16:06,Unknown,Unknown,0.085,,0.3,ok,['afiya'],0,0.3,0,0,0,0.133,failure,impostor,unknown,,FALSE
05-03-2026 16:07,Unknown,Unknown,0.086,,0.256,palm,['Unknown'],0,0.256,0,0,0,0.12,failure,impostor,unknown,,FALSE
05-03-2026 16:07,Unknown,Unknown,0.088,,0.28,victory,"['Madhav', 'Sara']",0,0.28,0,0,0,0.128,failure,impostor,unknown,,FALSE
05-03-2026 16:08,Unknown,Unknown,0.076,,0.232,thumbsup,['Goutham'],0,0.232,0,0,0,0.108,failure,impostor,unknown,,FALSE
05-03-2026 16:08,Unknown,Unknown,0.089,,0.234,palm,['Unknown'],0,0.234,0,0,0,0.115,failure,impostor,unknown,,FALSE
05-03-2026 16:08,Unknown,Unknown,0.107,,0.259,ok,['afiya'],0,0.259,0,0,0,0.131,failure,impostor,unknown,,FALSE
05-03-2026 16:09,Unknown,Unknown,0.079,,0.255,victory,"['Madhav', 'Sara']",0,0.255,0,0,0,0.116,failure,impostor,unknown,,FALSE
05-03-2026 16:09,Unknown,Unknown,0.089,,0.275,thumbsup,['Goutham'],0,0.275,0,0,0,0.127,failure,impostor,unknown,,FALSE
05-03-2026 16:09,Unknown,Unknown,0.098,,0.238,victory,"['Madhav', 'Sara']",0,0.238,0,0,0,0.12,failure,impostor,unknown,,FALSE
05-03-2026 16:10,Unknown,Unknown,0.084,,0.261,thumbsup,['Goutham'],0,0.261,0,0,0,0.12,failure,impostor,unknown,,FALSE
05-03-2026 16:10,Unknown,Unknown,0.096,,0.217,thumbsup,['Goutham'],0,0.217,0,0,0,0.113,failure,impostor,unknown,,FALSE
05-03-2026 16:11,Unknown,Unknown,0.075,,0.256,victory,"['Madhav', 'Sara']",0,0.256,0,0,0,0.114,failure,impostor,unknown,,FALSE
05-03-2026 16:11,Unknown,Unknown,0.076,,0.205,thumbsup,['Goutham'],0,0.205,0,0,0,0.099,failure,impostor,unknown,,FALSE
05-03-2026 16:12,Unknown,Unknown,0.075,,0.303,victory,"['Madhav', 'Sara']",0,0.303,0,0,0,0.128,failure,impostor,unknown,,FALSE
05-03-2026 16:13,Unknown,Unknown,0.119,,0.236,victory,"['Madhav', 'Sara']",0,0.236,0,0,0,0.13,failure,impostor,unknown,,FALSE
05-03-2026 16:14,Unknown,Unknown,0.11,,0.195,thumbsup,['Goutham'],0,0.195,0,0,0,0.113,failure,impostor,unknown,,FALSE
05-03-2026 16:14,Unknown,Unknown,0.09,,0.257,thumbsup,['Goutham'],0,0.257,0,0,0,0.122,failure,impostor,unknown,,FALSE
05-03-2026 16:15,Unknown,Unknown,0.101,,0.244,victory,"['Madhav', 'Sara']",0,0.244,0,0,0,0.124,failure,impostor,unknown,,FALSE
05-03-2026 16:15,Unknown,Unknown,0.091,,0.215,ok,['afiya'],0,0.215,0,0,0,0.11,failure,impostor,unknown,,FALSE
05-03-2026 16:15,Unknown,Unknown,0.076,,0.21,victory,"['Madhav', 'Sara']",0,0.21,0,0,0,0.101,failure,impostor,unknown,,FALSE
05-03-2026 16:16,Unknown,Unknown,0.088,,0.193,thumbsup,['Goutham'],0,0.193,0,0,0,0.102,failure,impostor,unknown,,FALSE
05-03-2026 16:16,Unknown,Unknown,0.087,,0.205,ok,['afiya'],0,0.205,0,0,0,0.105,failure,impostor,unknown,,FALSE
05-03-2026 16:16,Unknown,Unknown,0.086,,0.193,victory,"['Madhav', 'Sara']",0,0.193,0,0,0,0.101,failure,impostor,unknown,,FALSE
05-03-2026 16:17,Unknown,Unknown,0.096,,0.259,thumbsup,['Goutham'],0,0.259,0,0,0,0.126,failure,impostor,unknown,,FALSE
05-03-2026 16:18,Unknown,Unknown,0.068,,0.213,victory,"['Madhav', 'Sara']",0,0.213,0,0,0,0.098,failure,impostor,unknown,,FALSE
05-03-2026 16:18,Unknown,Unknown,0.075,,0.226,thumbsup,['Goutham'],0,0.226,0,0,0,0.105,failure,impostor,unknown,,FALSE
05-03-2026 16:18,Unknown,Unknown,0.082,,0.188,three,['Unknown'],0,0.188,0,0,0,0.097,failure,impostor,unknown,,FALSE
05-03-2026 16:19,Unknown,Unknown,0.077,,0.287,victory,"['Madhav', 'Sara']",0,0.287,0,0,0,0.125,failure,impostor,unknown,,FALSE
05-03-2026 16:19,Unknown,Unknown,0.092,,0.246,victory,"['Madhav', 'Sara']",0,0.246,0,0,0,0.12,failure,impostor,unknown,,FALSE
2026-03-05 19:14:45,Unknown,Unknown,0.106,Sara,0.383,pointingfinger,['Unknown'],0.92,0.383,0,0,0,0.168,failure,impostor,unknown,,False
2026-03-05 19:15:04,Unknown,Unknown,0.132,,0.349,pointingfinger,['Unknown'],0.98,0.349,0,0,0,0.171,failure,impostor,unknown,,False
2026-03-05 19:15:22,Unknown,Unknown,0.108,,0.323,pointingfinger,['Unknown'],0.98,0.323,0,0,0,0.151,failure,impostor,unknown,,False
2026-03-05 19:15:40,Unknown,Unknown,0.102,,0.316,pointingfinger,['Unknown'],0.94,0.316,0,0,0,0.146,failure,impostor,unknown,,False
2026-03-05 19:15:58,Unknown,Unknown,0.103,,0.326,pointingfinger,['Unknown'],0.96,0.326,0,0,0,0.149,failure,impostor,unknown,,False
2026-03-05 19:16:17,Unknown,Unknown,0.144,,0.342,,['Unknown'],0.0,0.342,0,0,0,0.175,failure,impostor,unknown,,False
2026-03-05 19:16:35,Unknown,Unknown,0.099,,0.369,three,['Unknown'],0.97,0.369,0,0,0,0.16,failure,impostor,unknown,,False
2026-03-05 21:35:14,Unknown,Unknown,0.179,,0.348,pointingfinger,['Unknown'],0.99,0.348,0,0,0,0.194,failure,impostor,unknown,,False
2026-03-05 21:35:33,Unknown,Unknown,0.199,,0.275,pointingfinger,['Unknown'],0.99,0.275,0,0,0,0.182,failure,impostor,unknown,,False
2026-03-05 21:36:03,Unknown,Unknown,0.202,,0.103,pointingfinger,['Unknown'],0.99,0.103,0,0,0,0.132,failure,impostor,unknown,,False
2026-03-05 21:36:43,Unknown,Unknown,0.21,,0.374,pointingfinger,['Unknown'],0.99,0.374,0,0,0,0.217,failure,impostor,unknown,,False
2026-03-05 21:37:03,Unknown,Unknown,0.203,,0.359,pointingfinger,['Unknown'],0.97,0.359,0,0,0,0.209,failure,impostor,unknown,,False
2026-03-05 21:37:21,Unknown,Unknown,0.187,,0.37,three,['Unknown'],0.98,0.37,0,0,0,0.205,failure,impostor,unknown,,False
2026-03-05 21:37:40,Unknown,Unknown,0.205,Sara,0.474,three,['Unknown'],0.98,0.474,0,0,0,0.245,failure,impostor,unknown,,False
2026-03-05 21:38:14,Unknown,Unknown,0.215,,0.363,three,['Unknown'],0.98,0.363,0,0,0,0.216,failure,impostor,unknown,,False
